      1.00000000       0.00000000
      0.87500000       0.00368150
      0.75000000       0.00681379
      0.62500000       0.00894678
      0.50000000       0.00976963
      0.37500000       0.00913631
      0.25000000       0.00708994
      0.12500000       0.00388419
      0.00000000       0.00000000
